id,0,1,2,3,4,5,6,7,8,9,10,Gender_M,tariff_CAT 200,tariff_CAT 50,tariff_Play 100,tariff_Play 300,Handset_ASAD90,Handset_BS110,Handset_BS210,Handset_CAS30,Handset_CAS60,Handset_S50,Handset_S80,Handset_SOP10,Handset_SOP20,Handset_WC95,Usage_Band_Low,Usage_Band_Med,Usage_Band_MedHigh,Usage_Band_MedLow,Tariff_OK_High CAT 50,Tariff_OK_High Play 100,Tariff_OK_OK,high Dropped calls_T,No Usage_T,target
K171580,2.3357493628136026,1.3191402251726998,-0.8382161261268989,0.4857704958579142,-1.177116588876232,0.03142191867707225,-0.3669726369729488,-0.08524313871924162,0.39224345317412723,-1.1313118878796375,0.9344786977157361,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K165830,0.06627036518207463,0.5694082117675582,0.36107634204269834,0.2168566090164953,0.10008735101125164,-1.6783998558879967,-0.23381753970761143,0.03864542550707375,0.7161837307143217,-1.036147737344249,0.6962857819208758,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K219430,-4.541162827212369,-0.07952555230096556,5.624152725724973,-1.3926876938158255,-1.4249858581889105,1.2469405702697893,0.10074268021130996,0.44216327127326666,0.615411711821635,-1.420622887756808,0.4453205883923871,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
K206560,-1.4919255087827776,1.0747962719674022,-0.054501942519623536,-0.2527897572769832,-0.19407680503866712,-0.7341398915760476,-0.9318379629090895,1.37090186353007,-0.9755947995186325,-0.32657761633054877,0.9601822956702712,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K315130,-0.18853982028237604,-0.5803878037286555,-2.240803993375691,-1.680767886053878,-1.8396734698700272,0.12889112844789313,-0.1548300829214059,-0.5226710080913834,-0.20325906800654117,0.9596752077121217,0.24240717231656128,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K393050,-2.7124363663243027,4.158771613404639,-0.17485442100883183,-1.4432103350607253,0.49443576041276566,1.3509597065080796,-0.0286087563005071,-0.04726684626769728,0.29158018649208567,0.2625946449075434,-0.05580865859675834,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K225500,-3.90899206719485,-1.4608562536785983,-1.481420672811923,0.8031013281973723,1.2564427274756247,-0.9844005350238407,-0.31881316037996865,0.008113898651059312,0.197255299919159,0.9115388050951438,-2.4652549923966007,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
K182220,5.67013649900827,-0.32462279371055963,-1.3298689332780838,-0.3514310651908726,-2.348540151659361,0.9134413374422108,0.3259723230297472,0.3517195466439295,0.8407972243871198,-1.7008568432757387,0.0985177065349463,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K315630,1.893558086343125,0.07673017108326216,-0.8858291529899833,-0.3433709265747338,-1.1804513235884186,0.1310907599389353,0.4854653032303662,0.7439973293240925,-1.9419393084609764,1.9600244838781364,-1.8577262530301673,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K124560,3.4758807930314677,0.5656632439149272,1.944542323798366,-1.10800118076285,0.9266034777850332,-1.1144578683701256,0.8446996307388422,-0.5556160242303411,-0.6205588435633898,0.6434355766592792,1.0751325317360496,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K301450,-1.1279911746296196,-1.2619881532453865,-0.15925537823044006,0.5613276542776436,-1.56290839181364,-0.9133409668236881,-0.5570144247180541,-0.19306316102343135,0.3529167338405117,0.36952920546698764,-0.3154613386396971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K347180,-0.7207343880994947,-1.8855242963234908,0.8724595900902701,-0.6713655691000445,0.3245681503005257,1.07932395527126,-0.7908271540306768,0.20409145112288182,1.107289174235383,-0.8807271446544028,0.4892017408130437,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K220260,-3.7565081071232926,-1.7539564458592671,3.17276526307955,-1.0049411347063746,1.080886321356334,-1.0992685674466327,-0.13235888400954224,0.10498635428593023,0.6511898583419019,-0.6658160957634839,0.17189538946644733,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
K252220,-3.0885282991530265,-4.383148849062319,-1.6515808114747497,3.7834731964922828,1.834296479628037,3.8582337718258213,-1.4229177013799812,1.735635353990262,1.7576243414744277,0.8399687241093744,0.8632397527316238,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
K180290,4.038109400359806,-1.623502353843895,0.6825642552875619,0.1957627715041979,-0.6856170614082598,-1.4289888652880478,-0.7634266434273298,-0.6065580664655674,-0.057365304576148864,0.18732785774103447,1.0952881170926476,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K255410,1.3146832462515252,-1.9165977463942683,0.1896045569381735,0.0965323409520183,-0.7348557419778885,-0.6290558067776881,0.5353869237096486,1.1385990231650382,-0.5908828639178038,-1.2832997911311395,0.5890227774462989,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
K153980,9.35995945934804,-2.9153615717577384,2.9764059120612867,4.457070852173189,3.2739651736750193,4.257816364209593,-1.7976827135432707,1.2595286029324166,2.458644849274004,-1.1417239602368479,-1.4165642899699802,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K212380,-4.527270824926188,-2.7612198071225222,-0.6317562878010905,3.3832073020330617,0.17935022221533012,-1.164738526050567,1.5439316301315382,0.30955227646945865,1.5659483619368562,-1.1404894373781025,-0.21979224341976977,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K215530,-4.209666125516556,-1.524975210580887,0.3385445538434503,0.8467163115921191,0.0858018726621954,-1.8531693349180125,0.2088188856257064,0.3499102859048738,-0.01582683146967598,-0.9581653099304316,-0.8518126402205864,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
K220540,-3.9008568184962296,2.6701654733580997,0.5210425731947063,-0.9503531303733667,1.5491538137209178,-0.030198655735379307,0.4286405328096237,0.07024032896510142,0.49720264890340155,-0.17075728217383956,-1.6206372667188125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
K166490,-1.1333598290492721,-0.5052619386862631,-1.277937806145485,0.5414055096890285,1.3215821804468317,-1.6734003024177402,1.7133678691017038,-0.5666524221761696,-0.01108040860836703,0.045197651184455484,1.1806052766909916,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K233180,-0.19689282197865562,-0.8156975747129735,-1.177751426182708,0.04387217823906507,-2.037916090701111,-0.5504947733211707,0.14033595868490034,0.15622693554606537,0.6677729730502704,-0.2039875395131285,-0.04974109099012086,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K181930,3.063243856240036,-0.10001711504892397,0.38113912272690675,0.14647726967015454,-1.5774954775712808,-2.0380608482616913,-0.7168883280476074,-0.6716146077157783,-0.3172852353460038,0.3280256719437306,1.2444028693802793,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K415980,-2.6245066066411753,2.509910455277604,1.335771455669977,-0.10493015438605097,1.80744445600634,1.7389478768684739,2.5890263308303747,-1.2239571729623784,-1.212491971259347,0.02780460979816814,1.5290174983338738,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
K348220,-2.521290836394069,-2.191636653359761,1.8872381023763034,-0.4328893916014326,2.3689425419408243,0.6450904259170984,-1.3627579057801802,-1.7312326620115446,-0.8701821766323065,-0.49161430947773155,-0.9903350531361251,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K227830,-4.431676813609584,-0.49054282396841287,0.45459304360571606,-0.8184027336019054,0.15685660361753015,0.3303626941133055,-0.4748855575750939,0.2697292799930585,0.6597749820460602,-1.2122352865905153,-0.6550286400473657,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
K140710,2.2225850883371687,-1.900522058372014,-1.4403204110568408,0.9402749800324596,1.4447363969476998,0.22410912652660395,-0.7755989930917866,-0.12873587558432975,-0.47303484400425944,1.3469711483819495,-1.270887628065704,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K231260,-3.630286191382194,2.3054164674021926,-1.731171246013495,0.9394650491985351,2.227622621937818,-0.11971794047585665,1.4166985779354346,-0.3313700229410836,0.7323325934284294,-0.8370586357293658,0.32031466544869264,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
K326270,2.78312021540139,-0.1529909253786465,-0.8949742679513017,0.35140154256565487,-0.4027033606324672,1.2735245119141267,-0.7694738314423512,0.8827079770067361,-0.0262043741730624,-0.8648154219699967,-0.29758437382541725,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K167880,-1.9033974894241619,-0.4486311921442815,4.7047703547024575,-0.8945848554563691,-0.479218093643526,-0.8544153625038852,-0.9584109403693489,-0.4332580302516109,0.46652844690867856,-0.07484646972564829,0.5661974406636026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K397720,1.2900465877678091,-2.4201703687296967,2.3557540378125723,1.1842928862960767,-1.628110189179823,-1.0168146889575973,2.049399519187113,-0.9772168578133849,-0.05651920156778941,1.336558703774864,0.14967251678733584,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
K231820,-4.256730150775691,-0.2903647623763819,1.6064186090767474,-1.081199464180748,0.10964455999835111,0.4178339203914853,0.6394863030029188,0.3216809206762505,0.35328456196592956,0.6143255823483218,-1.7881195716587557,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
K308850,1.8587858491806066,-0.43482067024106363,-1.419164975714897,-0.741070762049895,-0.2531741863153211,2.547756114047758,-1.2763405745639553,-4.384481783238091,-4.180444365064189,-3.77004948252495,-1.9814670774252574,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K172210,0.5547963277101243,-1.6286320681425577,0.5267954400619537,-0.5833910832653038,-0.9336520579891371,-0.948837203280069,-0.674009244850844,-0.3762293331531422,-1.075204045626474,0.5837958890919686,1.3156071595758694,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K146100,0.4116652951698715,0.028058265701193366,0.929963075168652,1.6582027239517365,-1.6903619434128208,-0.9733305906154734,-1.1582013193241825,-0.7418510744770929,-0.4025626753938758,0.692875959243123,0.7373473055546397,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K174280,1.1788697448359973,-1.569831214840204,-0.9851357814679075,-0.4294970031729195,-1.2949140100376002,-1.6366688282222366,-0.4612056971574553,-0.5732922734999483,-0.976553201454672,0.5771517652678984,1.4742471644106574,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K158600,-1.6620065584395973,1.0337960883657975,-1.708562515319915,0.5985797369913318,-0.6889821730560984,-1.7039967858142049,-0.7217671952376374,-0.24778792335217448,0.07436028953553328,0.1195907450736108,0.4396436380316763,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K235500,1.111673961201063,0.5296856704227635,2.128341688815101,-1.2761863224073393,-2.1261787263840564,0.8512991069454258,-0.48274376835123883,-0.7810596282638415,-0.37937955661135603,1.4461229695105955,-0.7136723856766086,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K358500,0.025041836497492104,0.8916383785031168,1.5839021380511227,-2.1455985402231996,1.6091899076311618,0.6805984028495424,-0.3168989643617333,-0.9290158068949869,-0.0019467808443509621,1.438042265217796,-0.36994004987499784,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K216570,-4.368578106607928,-1.279874789425054,0.9472111734878517,-0.3839857678686207,-0.912315967946629,-1.033559375149667,-0.00996592236925299,0.3295065295055773,0.903911977468281,-0.6838084321203378,-0.8459272968420949,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
K389070,-1.8620753526474136,2.3559447189779466,0.3699071852960956,-1.534613069565911,1.55295057035406,0.34628598064143695,1.618222220665966,-0.9278634119791748,-0.09493582835976398,1.5202807108462628,0.25791221522997604,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K359560,-0.2301575530157356,0.06985319674705785,2.7504640330382015,-2.631435208416693,1.4749697962020394,0.9786760889787856,-0.613587162517305,-0.747188255070564,0.09098981286625928,0.18212165374364406,1.7609688466043982,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K235190,-0.15416315788694743,0.46600858559347896,-0.815671512269981,0.38282662469884193,-2.048654811025488,-0.30398931264958956,-0.02265865570563923,0.4601357484501747,1.1931357514104661,-1.2029975829796797,0.6648247225853362,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K395440,-1.6686438090638431,2.3666224338804507,-0.43098047601855105,-1.1494070952160045,0.3126260146604247,0.9391421697130512,-0.7481503436769305,0.2579232700316732,1.0106943013874368,1.0229206764220027,0.17872281797103562,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K311540,5.632659453586029,-1.0549980425051586,-2.331516544926129,-3.043276144857359,-0.21596749311991242,1.0147247068195322,1.0733185851583422,-0.15229494255416895,0.5114167542119286,-1.1039493009717165,-0.6304040859392794,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K400540,-0.6713416362751692,-0.22534558602686236,-0.5893913766585681,1.2631077095669252,-1.4768856723570638,1.011049960644336,2.4973936474270477,-0.19221257709711542,0.8703215928440263,-0.1532937195247581,1.1180002765404864,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1
K396280,-2.2760346772305273,1.5625928733359566,-0.3669516110602194,-0.9155076582318166,2.2528819114,0.41602310949930227,-0.4152231077598899,-0.7523474691760282,0.13309096776313306,0.47863529862361875,0.008001720629206753,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K181360,0.44445908227098907,-0.7856266145629357,-0.5959487065071463,0.13057461920624078,-2.0624203997418915,-0.2892350178359155,-1.1454825180915331,-1.19801044150025,-1.4339989956842811,-1.0607647459517446,1.3085394490002935,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
K225140,-4.3610059153316865,0.21076111808088163,-1.4875570780762226,-0.5098675604222287,0.05886553153890659,-0.16357356764061057,0.5788671961314412,0.9559245901639493,0.11392986208710101,-0.014007080863142314,-1.6935708034160708,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
K373260,-2.3078712012857774,-3.333268182277446,1.0668754498933164,-1.5509047847167317,-0.6080791776923318,-0.06538338701555595,-0.047738501387549606,0.050345004783158565,0.7323265566326294,0.9101488305868225,-1.2889848696642134,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1
